,match_id,Home,Away,Datetime,HomePos,HomePts,AwayPos,AwayPts,Result,HomeMatches,AwayMatches,OddsH1,OddsD1,OddsA1,OddsH2,OddsD2,OddsA2,OddsH3,OddsD3,OddsA3,OddsH4,OddsD4,OddsA4,OddsH5,OddsD5,OddsA5,HATT,HMID,HDEF,HOVR,HATT,HMID,HDEF,HOVR,HNplayers,HAverageAge,HNforeign,HPlayerValues,HMarketValue,ANplayers,AAverageAge,ANforeign,APlayerValues,AMarketValue
274,318361,Wolves,Stoke,04/11/2010 12:00:00,14,32,10,42,0-0,33,32,0,2.3,3.25,3.2,2.3,3.2,3,2.3,3.1,3.1,2.2,3.2,3.2,2.25,3.25,75,72,69,72,76,72,75,73,37,24.1,19,59.7,1.61,37,25.9,18,76.8,2.08
275,318362,Wigan,Portsmouth,04/14/2010 19:45:00,16,31,20,14,0-0,33,33,0,1.57,3.8,6.5,1.53,3.9,5.75,1.55,3.6,6.5,1.55,3.6,5.6,1.53,3.6,74,74,74,74,75,74,74,75,35,25.4,27,73.9,2.11,45,25.4,29,99.85,2.22
276,318365,Liverpool,Fulham,04/11/2010 15:00:00,6,55,12,41,0-0,33,32,0,1.29,5,13,1.3,4.75,10,1.3,5,9,1.3,4.8,9.5,1.33,4.5,88,82,81,82,76,76,77,76,30,24.4,24,336.6,11.22,42,25.3,28,92.8,2.21
277,318366,Hull,Burnley,04/10/2010 15:00:00,18,27,19,24,1-4,32,33,0,1.73,3.6,5,1.8,3.6,4.75,1.73,3.5,4.75,1.8,3.4,4.3,1.67,3.75,70,72,73,73,75,72,70,72,37,26,23,75.65,2.04,33,25,20,38.45,1.17
278,318367,Chelsea,Bolton,04/13/2010 20:00:00,1,74,15,32,1-0,33,33,0,1.14,8,19,1.12,8.25,15,1.15,7,15,1.15,6.5,15,1.14,6,85,84,84,83,77,75,73,75,33,25.5,24,443.9,13.45,32,25.3,18,85.33,2.67
279,318368,Blackburn,Man Utd,04/11/2010 13:30:00,11,42,2,72,0-0,33,33,0,6.5,4,1.53,7,4.33,1.48,7.5,4,1.45,7,4,1.45,7,4,75,75,75,75,86,81,84,82,35,25.3,29,90.3,2.58,33,25,22,362.95,11
280,318369,Aston Villa,Everton,04/14/2010 19:45:00,7,54,8,50,2-2,32,33,0,2.25,3.3,3.3,2.25,3.3,3,2.1,3.25,3.4,2.1,3.2,3.2,2.2,3.2,82,79,76,79,80,77,79,79,31,25.5,13,160.4,5.17,42,23.1,23,221.55,5.28
281,318371,Tottenham,Chelsea,04/17/2010 17:30:00,5,61,1,74,2-1,34,34,1,4,3.6,1.91,3.8,3.6,1.95,4,3.3,1.9,3.3,3.3,2,4,3.4,81,78,78,79,85,84,84,83,41,23.3,20,249.2,6.08,33,25.5,24,443.9,13.45
282,318372,Sunderland,Burnley,04/17/2010 15:00:00,13,38,18,27,2-1,34,34,0,1.62,3.75,6,1.5,3.85,6.5,1.55,3.75,6,1.65,3.5,4.6,1.62,3.6,78,77,74,75,75,72,70,72,38,24.5,26,131.7,3.47,33,25,20,38.45,1.17
283,318374,Portsmouth,Aston Villa,04/18/2010 16:00:00,20,15,7,55,1-2,34,33,0,5.5,3.75,1.67,4.75,3.7,1.67,5,3.6,1.67,4.4,3.5,1.7,5,3.5,75,74,74,75,82,79,76,79,45,25.4,29,99.85,2.22,31,25.5,13,160.4,5.17
284,318376,Fulham,Wolves,04/17/2010 15:00:00,12,42,14,33,0-0,33,34,0,2.1,3.25,3.75,2.1,3.4,3.6,2.1,3.2,3.5,2.05,3.1,3.4,1.91,3.4,76,76,77,76,75,72,69,72,42,25.3,28,92.8,2.21,37,24.1,19,59.7,1.61
285,318377,Blackburn,Everton,04/17/2010 15:00:00,11,43,8,51,2-3,34,34,0,2.8,3.25,2.6,2.6,3.2,2.6,2.6,3.25,2.6,2.55,3.1,2.55,2.62,3.3,75,75,75,75,80,77,79,79,35,25.3,29,90.3,2.58,42,23.1,23,221.55,5.28
286,318378,Birmingham,Hull,04/17/2010 15:00:00,9,46,19,27,0-0,34,33,0,1.73,3.6,5,1.7,3.55,4.75,1.75,3.5,4.5,1.75,3.5,4.1,1.8,3.5,73,75,71,74,70,72,73,73,36,25.5,18,63.5,1.76,37,26,23,75.65,2.04
287,318379,Man City,Man Utd,04/17/2010 12:45:00,4,62,2,73,0-1,33,34,0,2.88,3.5,2.4,2.85,3.5,2.4,2.75,3.4,2.4,2.7,3.2,2.4,2.8,3.3,84,80,80,81,86,81,84,82,40,24.1,24,314.9,7.87,33,25,22,362.95,11
288,318380,Everton,Fulham,04/25/2010 15:00:00,8,54,10,43,2-1,35,34,0,1.36,4.5,10,1.4,4.25,7.75,1.42,4.2,7.5,1.4,4.1,7,1.4,4.5,80,77,79,79,76,76,77,76,42,23.1,23,221.55,5.28,42,25.3,28,92.8,2.21
289,318384,Man Utd,Tottenham,04/24/2010 12:45:00,2,76,4,64,3-1,35,34,0,1.5,4.2,7,1.48,4.6,6.5,1.45,4.33,6.5,1.45,3.9,6.5,1.5,4.2,86,81,84,82,81,78,78,79,33,25,22,362.95,11,41,23.3,20,249.2,6.08
290,318385,Chelsea,Stoke,04/25/2010 16:00:00,1,77,11,43,7-0,35,34,0,1.14,8,21,1.12,8.25,15,1.15,7,15,1.15,6.2,14,1.12,8,85,84,84,83,76,72,75,73,33,25.5,24,443.9,13.45,37,25.9,18,76.8,2.08
291,318386,Burnley,Liverpool,04/25/2010 15:00:00,19,27,7,59,0-4,35,35,0,5.5,4,1.62,5.25,3.8,1.6,5.5,3.75,1.6,5.4,3.7,1.55,5.5,4,75,72,70,72,88,82,81,82,33,25,20,38.45,1.17,30,24.4,24,336.6,11.22
292,318387,Bolton,Portsmouth,04/24/2010 15:00:00,14,35,20,15,2-2,35,35,0,1.53,4,6.5,1.5,4.1,5.75,1.57,3.85,5.5,1.55,3.7,5.4,1.5,4,77,75,73,75,75,74,74,75,32,25.3,18,85.33,2.67,45,25.4,29,99.85,2.22
293,318388,Aston Villa,Birmingham,04/25/2010 12:00:00,6,61,9,47,1-0,35,35,0,1.62,3.75,6,1.6,4,5.75,1.6,3.75,5.5,1.65,3.5,4.6,1.62,3.75,82,79,76,79,73,75,71,74,31,25.5,13,160.4,5.17,36,25.5,18,63.5,1.76
294,318389,Arsenal,Man City,04/24/2010 17:30:00,3,71,5,62,0-0,35,34,0,2,3.5,3.75,2,3.7,3.6,1.95,3.5,3.6,1.9,3.4,3.55,1.83,3.5,85,82,82,81,84,80,80,81,45,21.7,31,281,6.24,40,24.1,24,314.9,7.87
295,318390,Wigan,Hull,05/03/2010 13:30:00,16,35,18,28,2-2,36,36,0,1.8,3.6,4.5,1.78,3.5,4.33,1.8,3.5,4.2,1.8,3.4,4,1.83,3.5,74,74,74,74,70,72,73,73,35,25.4,27,73.9,2.11,37,26,23,75.65,2.04
296,318391,Tottenham,Bolton,05/01/2010 15:00:00,4,64,14,36,1-0,35,36,0,1.29,5.5,10,1.25,5.5,10,1.25,5.5,11,1.2,5.5,12,1.29,5,81,78,78,79,77,75,73,75,41,23.3,20,249.2,6.08,32,25.3,18,85.33,2.67
297,318392,Sunderland,Man Utd,05/02/2010 16:00:00,10,44,2,79,0-1,36,36,0,9.5,4.75,1.36,8.5,4.5,1.35,8,4.75,1.35,7.3,4.5,1.35,9,4.5,78,77,74,75,86,81,84,82,38,24.5,26,131.7,3.47,33,25,22,362.95,11
298,318394,Stoke,Everton,05/01/2010 15:00:00,12,43,8,57,0-0,35,36,0,3.6,3.3,2.1,3.5,3.25,2.05,3.6,3.2,2.05,3.1,3.3,2.1,3.5,3.3,76,72,75,73,80,77,79,79,37,25.9,18,76.8,2.08,42,23.1,23,221.55,5.28
299,318396,Man City,Aston Villa,05/01/2010 15:00:00,6,63,5,64,3-1,35,36,0,1.83,3.6,4.33,1.8,3.45,4.25,1.85,3.5,4,1.85,3.4,3.8,1.83,3.5,84,80,80,81,82,79,76,79,40,24.1,24,314.9,7.87,31,25.5,13,160.4,5.17
300,318501,Birmingham,Burnley,05/01/2010 12:45:00,9,47,19,27,2-1,36,36,0,1.5,4.2,7,1.5,3.8,6.5,1.5,3.75,6.75,1.55,3.7,5.4,1.5,4,73,75,71,74,75,72,70,72,36,25.5,18,63.5,1.76,33,25,20,38.45,1.17
301,318579,Fulham,West Ham,05/02/2010 15:00:00,13,43,17,34,3-2,35,36,0,2.38,3.25,3.1,2.2,3.35,3.05,2.25,3.3,3,2.1,3.1,3.3,2.25,3.25,76,76,77,76,76,76,75,76,42,25.3,28,92.8,2.21,35,23.8,20,118.3,3.38
302,318580,Liverpool,Chelsea,05/02/2010 13:30:00,7,62,1,80,0-2,36,36,0,4,3.8,1.83,3.6,3.6,1.9,3.8,3.6,1.85,3.8,3.4,1.85,4,3.4,88,82,81,82,85,84,84,83,30,24.4,24,336.6,11.22,33,25.5,24,443.9,13.45
303,318581,Wolves,Sunderland,05/09/2010 16:00:00,16,35,13,44,2-1,37,37,2,2.25,3.4,3.25,2.25,3.3,3,2.35,3.25,2.9,2.2,3.2,3,2.25,3.4,75,72,69,72,78,77,74,75,37,24.1,19,59.7,1.61,38,24.5,26,131.7,3.47
304,318582,Everton,Portsmouth,05/09/2010 16:00:00,8,58,20,19,1-0,37,37,0,1.29,5.5,11,1.25,5.5,10,1.3,5,9,1.3,4.8,8.5,1.29,5.5,80,77,79,79,75,74,74,75,42,23.1,23,221.55,5.28,45,25.4,29,99.85,2.22
305,318585,Bolton,Birmingham,05/09/2010 16:00:00,14,36,9,50,2-1,38,38,0,2.25,3.3,3.3,2.2,3.3,3.1,2.2,3.2,3.2,2.2,3.2,3,2.25,3.25,77,75,73,75,73,75,71,74,32,25.3,18,85.33,2.67,36,25.5,18,63.5,1.76
306,318586,Aston Villa,Blackburn,05/09/2010 16:00:00,17,34,5,66,0-1,37,37,0,1.57,4,6,1.5,4,6,1.55,3.75,6,1.5,3.8,5.7,1.57,3.75,82,79,76,79,75,75,75,75,31,25.5,13,160.4,5.17,35,25.3,29,90.3,2.58
307,318587,Arsenal,Fulham,05/09/2010 16:00:00,3,72,12,46,4-0,37,37,0,1.2,7,13,1.18,6.5,12.5,1.2,6,13,1.15,6.2,14,1.17,7.5,85,82,82,81,76,76,77,76,45,21.7,31,281,6.24,42,25.3,28,92.8,2.21
308,318588,Man Utd,Stoke,05/09/2010 16:00:00,2,82,10,47,4-0,37,37,0,1.13,8,23,1.12,7.75,17,1.12,8,19,1.1,7.3,15,1.11,9,86,81,84,82,76,72,75,73,33,25,22,362.95,11,37,25.9,18,76.8,2.08
309,318589,West Ham,Man City,05/09/2010 16:00:00,17,34,5,66,1-1,37,37,0,4,3.6,1.91,4,3.75,1.78,3.75,3.5,1.9,3.55,3.4,1.9,4.33,3.5,76,76,75,76,84,80,80,81,35,23.8,20,118.3,3.38,40,24.1,24,314.9,7.87
310,318590,Hull,Liverpool,05/09/2010 16:00:00,18,29,7,62,0-0,37,37,0,6.5,3.8,1.57,5.75,3.8,1.55,6,3.75,1.55,5.5,3.9,1.5,6,3.75,70,72,73,73,88,82,81,82,37,26,23,75.65,2.04,30,24.4,24,336.6,11.22
