,match_id,Home,Away,Datetime,HomePos,HomePts,AwayPos,AwayPts,Result,HomeMatches,AwayMatches,OddsH1,OddsD1,OddsA1,OddsH2,OddsD2,OddsA2,OddsH3,OddsD3,OddsA3,OddsH4,OddsD4,OddsA4,OddsH5,OddsD5,OddsA5,HNplayers,HAverageAge,HNforeign,HPlayerValues,HMarketValue,ANplayers,AAverageAge,ANforeign,APlayerValues,AMarketValue,HATT,HMID,HDEF,HOVR,HATT,HMID,HDEF,HOVR
45,1115161,Inter,Chievo,01/14/2017 19:45:00,7.0,33.0,11.0,25.0,3-1,19,19,1.44,4.33,8.0,1.45,4.4,7.25,1.5,4.0,6.1,1.44,4.2,8.0,1.45,4.63,8.8,41,24.4,29,318.85,7.78,44,25.3,20,45.9,1.04,82,81,79,81,75,77,75,76
46,1115163,Cagliari,Genoa,01/15/2017 11:30:00,14.0,23.0,12.0,23.0,4-1,19,19,2.8,3.4,2.5,2.8,3.25,2.6,2.4,3.2,2.85,2.75,3.2,2.5,2.87,3.34,2.69,46,23.7,17,63.23,1.37,44,24.8,23,107.63,2.45,74,73,73,74,74,75,75,75
47,1115159,Lazio,Atalanta,01/15/2017 14:00:00,4.0,37.0,6.0,35.0,2-1,19,19,2.0,3.4,3.9,1.95,3.4,4.1,1.9,3.45,3.8,1.95,3.4,3.8,2.04,3.55,4.02,45,22.8,32,171.25,3.81,44,24.5,17,80.23,1.82,81,79,78,79,76,74,75,75
48,1115162,Sampdoria,Empoli,01/15/2017 14:00:00,14.0,23.0,17.0,17.0,0-0,19,19,1.75,3.5,5.25,1.78,3.5,5.0,1.8,3.4,4.4,1.73,3.5,5.0,1.76,3.73,5.44,41,23.6,28,87.55,2.14,42,23.5,17,58.33,1.39,77,75,73,75,72,73,73,73
49,1115166,Sassuolo,Palermo,01/15/2017 14:00:00,16.0,18.0,18.0,10.0,4-1,19,19,1.73,3.6,5.25,1.72,3.7,5.0,1.8,3.5,4.2,1.7,3.6,5.0,1.74,3.81,5.51,47,23.6,7,92.9,1.98,39,23.4,23,42.78,1.1,76,76,76,76,73,72,73,72
50,1115167,Napoli,Pescara,01/15/2017 14:00:00,3.0,38.0,20.0,9.0,3-1,18,19,1.14,8.0,19.0,1.15,8.0,18.0,1.12,8.0,16.0,1.18,7.5,15.0,1.18,8.56,17.45,37,24.7,22,303.9,8.21,50,23.8,19,44.45,0.889,82,81,79,81,72,70,72,72
51,1115168,Udinese,Roma,01/15/2017 14:00:00,10.0,25.0,2.0,41.0,0-1,19,19,4.2,3.5,1.91,4.1,3.5,1.91,4.0,3.45,1.85,3.8,3.6,1.85,4.46,3.7,1.9,44,23.5,34,105.33,2.39,47,22.7,25,285.43,6.07,75,75,76,76,82,81,81,81
52,1115164,Fiorentina,Juventus,01/15/2017 19:45:00,9.0,27.0,1.0,45.0,2-1,18,18,4.75,3.4,1.83,5.0,3.4,1.8,4.5,3.5,1.75,4.5,3.5,1.8,5.2,3.54,1.83,42,23.3,30,192.23,4.58,38,25.2,19,422.0,11.11,81,77,78,78,89,84,85,85
53,1115181,Chievo,Fiorentina,01/21/2017 17:00:00,12.0,25.0,9.0,30.0,0-3,20,19,3.4,3.25,2.25,3.4,3.25,2.25,3.2,3.2,2.2,3.3,3.2,2.2,3.47,3.37,2.3,44,25.3,20,45.9,1.04,42,23.3,30,192.23,4.58,75,77,75,76,81,77,78,78
54,1115183,Juventus,Lazio,01/22/2017 11:30:00,1.0,45.0,4.0,40.0,2-0,19,20,1.5,4.2,7.0,1.5,4.2,6.75,1.5,4.0,6.1,1.5,4.0,7.0,1.51,4.41,7.65,38,25.2,19,422.0,11.11,45,22.8,32,171.25,3.81,89,84,85,85,81,79,78,79
55,1115180,Genoa,Crotone,01/22/2017 14:00:00,14.0,23.0,19.0,9.0,2-2,20,19,1.57,4.0,6.0,1.57,3.8,6.75,1.55,4.0,5.5,1.55,3.8,6.5,1.58,4.09,6.97,44,24.8,23,107.63,2.45,37,24.0,12,24.9,0.673,74,75,75,75,70,71,70,70
56,1115182,Palermo,Inter,01/22/2017 14:00:00,18.0,10.0,6.0,37.0,0-1,20,20,6.5,4.0,1.55,6.5,4.2,1.53,5.5,4.0,1.55,5.75,4.0,1.55,6.67,4.32,1.56,39,23.4,23,42.78,1.1,41,24.4,29,318.85,7.78,73,72,73,72,82,81,79,81
57,1115186,Pescara,Sassuolo,01/22/2017 14:00:00,20.0,9.0,16.0,21.0,1-3,19,20,2.9,3.3,2.5,2.9,3.4,2.45,2.9,3.3,2.3,2.8,3.3,2.4,2.95,3.5,2.53,50,23.8,19,44.45,0.889,47,23.6,7,92.9,1.98,72,70,72,72,76,76,76,76
58,1115187,Bologna,Torino,01/22/2017 14:00:00,15.0,23.0,8.0,30.0,2-0,19,20,2.9,3.3,2.5,3.1,3.2,2.4,2.85,3.2,2.4,2.9,3.2,2.4,3.08,3.32,2.54,47,23.6,21,86.78,1.85,49,23.2,22,133.4,2.72,76,74,74,75,78,78,75,77
59,1115188,Empoli,Udinese,01/22/2017 14:00:00,17.0,18.0,11.0,25.0,1-0,20,20,2.6,3.2,2.8,2.65,3.1,2.85,2.3,3.2,3.0,2.62,3.0,2.9,2.71,3.13,3.01,42,23.5,17,58.33,1.39,44,23.5,34,105.33,2.39,72,73,73,73,75,75,76,76
60,1115185,Atalanta,Sampdoria,01/22/2017 17:00:00,7.0,35.0,13.0,24.0,1-0,20,20,1.67,3.75,5.5,1.65,3.75,5.75,1.75,3.5,4.5,1.62,3.6,5.75,1.67,3.91,6.09,44,24.5,17,80.23,1.82,41,23.6,28,87.55,2.14,76,74,75,75,77,75,73,75
61,1115179,Roma,Cagliari,01/22/2017 19:45:00,2.0,44.0,10.0,26.0,1-0,20,20,1.25,6.5,11.0,1.26,6.25,10.0,1.25,5.5,10.3,1.25,6.0,11.0,1.26,6.9,12.0,47,22.7,25,285.43,6.07,46,23.7,17,63.23,1.37,82,81,81,81,74,73,73,74
62,1115201,Lazio,Chievo,01/28/2017 17:00:00,4.0,40.0,13.0,25.0,0-1,21,21,1.5,4.0,7.5,1.53,4.1,6.75,1.5,4.0,6.1,1.5,4.0,7.0,1.52,4.24,7.84,45,22.8,32,171.25,3.81,44,25.3,20,45.9,1.04,81,79,78,79,75,77,75,76
63,1115207,Inter,Pescara,01/28/2017 19:45:00,5.0,39.0,20.0,9.0,3-0,21,20,1.2,7.0,13.0,1.2,7.0,14.0,1.2,5.8,13.0,1.22,6.0,13.0,1.23,7.11,15.32,41,24.4,29,318.85,7.78,50,23.8,19,44.45,0.889,82,81,79,81,72,70,72,72
64,1115199,Torino,Atalanta,01/29/2017 11:30:00,9.0,30.0,6.0,38.0,1-1,21,21,2.4,3.25,3.1,2.35,3.3,3.1,2.3,3.2,3.0,2.3,3.25,3.1,2.41,3.4,3.23,49,23.2,22,133.4,2.72,44,24.5,17,80.23,1.82,78,78,75,77,76,74,75,75
65,1115200,Cagliari,Bologna,01/29/2017 14:00:00,11.0,26.0,10.0,26.0,1-1,21,20,2.45,3.25,3.0,2.45,3.2,3.0,2.3,3.1,3.1,2.4,3.1,3.0,2.5,3.3,3.16,46,23.7,17,63.23,1.37,47,23.6,21,86.78,1.85,74,73,73,74,76,74,74,75
